StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2052,15,1,3,2,2,14,1,3,1,0,0,0,2.2538711785078176,3.0
2053,17,1,3,3,11,12,1,1,1,0,0,0,2.2540200372432717,3.0
2054,17,1,1,2,10,29,0,1,1,0,0,0,0.3925490106038808,4.0
2055,15,0,2,2,4,23,0,4,1,1,0,0,1.484857697467839,4.0
2056,15,0,2,2,9,1,0,0,0,0,0,0,2.672093364300088,2.0
2057,18,1,1,2,15,13,0,1,1,0,0,0,1.83151128144078,4.0
2058,17,1,0,1,11,23,0,2,0,0,1,0,0.7581829737450007,4.0
2059,16,1,0,0,1,5,0,3,1,0,0,0,2.9381754672014475,2.0
2060,18,0,1,0,10,8,1,2,1,0,1,0,3.0549241250380565,1.0
2061,15,1,1,3,14,27,0,2,0,1,0,0,0.9175822003619482,4.0
2062,15,1,0,1,15,6,0,4,1,0,1,0,3.4608846527317176,1.0
2063,17,0,3,1,12,17,0,3,0,0,0,0,1.84190774937114,4.0
2064,15,1,0,2,3,23,0,3,1,1,0,0,1.185985514478241,4.0
2065,16,0,1,1,14,8,1,0,1,0,1,0,2.4222306855709315,3.0
2066,17,0,1,2,13,22,0,1,0,0,0,0,0.9126606733812742,4.0
2067,15,0,1,1,0,3,0,2,0,1,0,0,3.073304472562818,1.0
2068,17,1,1,4,8,8,0,1,0,0,0,0,2.1672829561454443,3.0
2069,15,1,0,3,6,3,0,0,1,1,0,0,2.5538644982316425,2.0
2070,15,0,0,3,13,11,0,1,1,0,1,0,2.4486025189472542,3.0
2071,15,1,1,2,4,3,1,2,0,0,1,0,3.4632393046516823,1.0
2072,16,1,1,2,11,24,1,3,1,1,0,0,1.442868859303521,4.0
2073,16,1,0,1,18,29,1,3,0,0,0,0,0.9131278090050235,4.0
2074,17,1,2,0,15,23,0,0,0,0,1,0,0.923753224971706,4.0
2075,15,0,0,0,18,19,0,2,0,1,1,0,1.8435970826083627,4.0
2076,15,1,1,2,19,13,0,1,0,0,0,0,2.0966454405051325,3.0
2077,16,0,2,2,0,23,1,2,0,1,0,0,0.875367123899009,4.0
2078,15,0,0,2,12,23,1,2,0,1,0,0,1.4490003209615303,4.0
2079,16,1,0,0,8,6,1,2,0,0,1,0,3.0811935547787432,1.0
2080,15,0,2,2,17,25,0,3,1,0,0,0,1.118752405383704,4.0
2081,17,1,1,2,5,12,0,3,0,0,0,0,2.0622007000872045,3.0
2082,15,1,1,2,19,21,0,3,0,1,0,0,1.5629116353425707,4.0
2083,15,0,2,2,12,7,0,3,0,0,1,0,2.49283810766837,3.0
2084,18,0,2,1,15,22,0,3,0,0,1,0,1.1001720410942128,4.0
2085,16,0,3,3,1,4,0,3,0,0,0,0,2.693598515909963,2.0
2086,15,0,1,2,3,11,1,2,0,0,0,0,1.6848422066992197,4.0
2087,15,1,0,1,15,12,0,2,1,0,1,0,2.423585366966065,3.0
2088,18,1,0,1,0,28,0,3,1,1,0,0,0.4050526130408124,4.0
2089,18,1,0,2,16,19,0,0,0,0,0,0,0.6513407024247787,4.0
2090,16,0,1,3,0,13,0,3,0,0,0,0,1.7948597502988235,4.0
2091,18,0,0,2,13,27,1,4,0,1,0,0,0.9636319307546236,4.0
2092,17,0,3,1,7,17,0,3,0,0,0,0,1.9307827968987483,4.0
2093,18,1,1,3,12,26,0,0,1,1,0,0,0.9943347506957514,4.0
2094,17,0,1,2,13,23,1,2,1,0,0,0,1.3543270341452454,4.0
2095,16,1,0,2,6,24,0,3,1,0,1,0,0.7035731437813568,4.0
2096,16,0,0,2,2,19,0,4,0,1,0,0,1.523945155165538,4.0
2097,16,1,0,1,1,3,1,2,1,0,0,0,3.358694269179903,1.0
2098,16,1,0,2,11,20,1,3,0,0,0,0,1.76569517319031,4.0
2099,16,0,0,1,10,17,0,3,0,0,0,0,1.787402596174887,4.0
2100,17,0,1,4,14,6,0,1,0,1,1,1,3.154023245749205,1.0
2101,17,1,2,2,10,14,0,3,1,1,0,1,2.005144712913381,3.0
2102,16,1,2,2,8,20,1,2,1,0,0,0,1.7207596503292208,4.0
2103,18,0,1,2,7,5,0,2,0,1,0,1,3.127056224068401,1.0
2104,15,0,0,3,0,15,1,2,0,0,0,0,1.441918756451196,4.0
2105,16,1,2,3,6,19,1,3,1,0,0,1,1.6209212385063754,4.0
2106,18,0,2,2,19,23,1,3,1,1,0,0,2.1962173498725552,3.0
2107,15,1,0,2,17,7,0,2,0,1,0,0,3.1030753433789715,1.0
2108,16,1,2,2,6,27,0,3,1,0,0,0,0.473623395542819,4.0
2109,16,0,0,2,11,20,0,3,0,0,0,0,1.0438658671427483,4.0
2110,17,0,2,1,16,15,1,3,1,0,0,0,2.385530670601707,3.0
2111,15,0,3,2,8,27,0,2,0,1,0,0,0.2701103141247828,4.0
2112,15,0,0,1,0,21,0,0,0,1,0,1,0.4389817405690688,4.0
2113,18,0,2,3,1,15,0,2,1,0,1,0,1.558059855369601,4.0
2114,17,1,1,1,10,2,0,3,1,1,0,0,3.680961344427839,0.0
2115,17,1,3,4,19,16,0,1,0,1,0,0,2.1105837595046006,3.0
2116,17,0,0,2,13,8,0,4,0,1,1,0,3.29154084100464,1.0
2117,17,0,2,2,1,24,0,3,0,0,0,0,0.4277633541749704,4.0
2118,15,0,0,2,3,2,0,3,0,0,0,0,2.846487468746025,2.0
2119,15,1,0,1,15,19,0,3,1,0,1,1,1.7723554330096858,4.0
2120,16,0,0,1,16,28,1,2,0,0,0,0,0.7975176691622691,4.0
2121,16,0,3,0,12,6,1,3,1,1,0,0,3.52093145282294,0.0
2122,17,1,2,2,12,17,0,2,0,1,0,0,1.5913657381425088,4.0
2123,17,1,2,2,0,11,0,3,1,0,0,0,1.8640736524087984,4.0
2124,17,0,3,2,16,18,1,3,0,1,0,0,2.4118406224250792,3.0
2125,16,0,0,1,15,15,0,3,0,0,0,0,2.137692088152197,3.0
2126,18,0,0,1,5,21,0,3,0,0,0,0,1.073333389897043,4.0
2127,18,1,0,2,14,26,0,0,1,0,0,0,0.3124795812740794,4.0
2128,16,0,0,3,4,23,0,0,0,0,0,0,0.5022261210258885,4.0
2129,16,0,0,2,0,16,0,3,0,0,1,0,1.4903088969066125,4.0
2130,16,0,0,2,4,19,1,1,1,0,0,0,0.8765441058695893,4.0
2131,16,1,0,2,3,14,1,2,1,1,0,0,2.051919032041663,3.0
2132,16,1,0,0,6,0,0,2,1,0,0,0,3.294332437143911,1.0
2133,16,0,0,4,8,1,0,0,0,0,0,0,2.6078393525028623,2.0
2134,17,0,0,2,10,7,0,0,0,0,0,0,2.207001981395421,3.0
2135,17,1,3,1,9,21,0,3,1,1,0,0,1.629355895809393,4.0
2136,17,1,2,2,5,24,0,3,0,0,0,0,0.4937411351889655,4.0
2137,17,1,3,1,0,1,0,2,0,1,1,0,3.204313181292444,1.0
2138,16,1,0,4,12,18,1,4,0,0,0,0,2.068111784968204,3.0
2139,18,1,0,1,7,8,0,1,1,0,0,1,2.281345006080266,3.0
2140,15,1,2,2,5,8,1,1,0,1,0,0,2.4821724081876124,3.0
2141,16,1,0,1,17,12,0,3,1,0,1,0,2.622179001774681,2.0
2142,15,1,0,2,14,5,0,3,0,0,1,0,3.350591978852337,1.0
2143,18,1,0,2,17,29,0,2,1,0,1,0,0.8411757539950683,4.0
2144,17,0,0,2,9,14,0,4,1,0,1,0,2.371982914818465,3.0
2145,18,0,0,2,2,18,1,4,0,1,0,0,1.9225913490306887,4.0
2146,16,0,0,3,13,20,0,0,0,0,0,0,1.0075173084456468,4.0
2147,17,1,1,0,4,14,0,1,1,0,0,0,1.5538733401089513,4.0
2148,16,0,0,1,8,17,0,3,0,0,0,0,1.2476927957970836,4.0
2149,17,1,0,1,1,6,0,2,1,0,0,0,2.460743527113226,3.0
2150,15,1,2,4,16,25,0,0,1,0,1,1,0.9633404310113688,4.0
2151,15,0,0,1,2,10,0,3,0,0,0,0,2.083697985872881,3.0
2152,15,1,0,2,18,7,1,2,0,0,1,0,2.942198841728139,2.0
2153,18,0,2,2,17,5,1,2,0,0,1,0,3.1794507681007715,1.0
2154,16,0,0,1,9,7,0,1,1,0,0,0,2.627337296160058,2.0
2155,18,0,0,1,14,1,0,3,0,0,1,0,3.1094935788792104,1.0
2156,15,1,0,1,12,18,0,2,1,0,0,0,1.4229175121495328,4.0
2157,16,0,0,2,16,15,0,1,1,1,0,0,2.0582044841224825,3.0
2158,15,1,1,1,8,6,1,2,0,0,0,1,2.917010983412451,2.0
2159,18,0,2,0,15,9,1,2,0,1,0,0,3.1844421071087297,1.0
2160,18,0,0,3,9,11,0,4,0,0,1,0,2.6053753688041805,2.0
2161,18,0,1,4,18,16,0,4,1,1,0,0,2.346025741368296,3.0
2162,15,1,1,1,9,6,1,1,0,0,0,0,2.23946398594873,3.0
2163,16,1,0,1,9,21,1,3,0,0,0,0,1.7511633575642405,4.0
2164,16,1,1,0,15,7,0,3,1,1,0,0,2.952721567213245,2.0
2165,15,0,0,2,16,6,0,3,0,1,0,0,3.072136606487933,1.0
2166,16,0,0,3,11,3,0,2,0,0,0,0,2.809311538791001,2.0
2167,15,1,0,1,3,2,1,0,0,0,0,0,2.6440598613135307,2.0
2168,16,1,0,1,9,18,0,3,1,0,0,1,1.3974290948962047,4.0
2169,17,1,0,2,19,14,1,1,0,0,0,0,2.4400605261033226,3.0
2170,17,1,2,2,15,3,0,1,0,0,0,0,2.6268192376885877,2.0
2171,18,1,0,0,16,24,0,3,1,1,0,0,1.4684288845931317,4.0
2172,17,1,0,2,0,8,0,4,0,0,1,0,2.3806669165758354,3.0
2173,17,0,0,1,9,12,1,1,1,0,0,0,2.303453349269981,3.0
2174,17,1,2,1,12,17,0,3,0,0,0,0,1.5961281034309902,4.0
2175,15,0,1,2,16,20,1,2,0,1,0,0,1.6853891464062594,4.0
2176,17,0,1,3,0,15,0,3,0,1,0,0,1.8970003503646624,4.0
2177,17,1,2,2,17,0,1,2,0,0,0,0,3.496776544580716,1.0
2178,18,1,2,3,10,3,1,1,0,0,1,0,3.361230858272882,1.0
2179,17,0,0,2,3,17,0,1,0,0,0,1,0.8217016697705576,4.0
2180,17,1,1,2,6,7,1,2,0,0,1,1,2.6404761356980795,2.0
2181,16,1,2,2,5,19,0,1,0,0,1,0,0.8972169272385859,4.0
2182,18,0,3,3,10,15,0,0,0,1,1,0,1.674676218445066,4.0
2183,18,0,2,3,1,20,0,3,0,1,0,0,0.906353743453148,4.0
2184,18,0,0,0,3,10,1,2,0,0,1,0,2.4190289368571505,3.0
2185,18,1,0,3,16,19,1,3,1,0,0,0,2.13144706871876,3.0
2186,18,0,0,3,2,20,0,1,0,0,0,1,1.030802658909541,4.0
2187,18,1,2,2,4,20,1,3,0,0,0,1,1.5095198602197917,4.0
2188,15,0,0,1,9,20,0,2,1,1,1,0,1.7892398367181417,4.0
2189,17,0,0,3,10,26,1,0,0,0,0,0,0.5964170171485198,4.0
2190,18,0,2,3,15,18,0,2,0,0,0,0,1.4145556778225787,4.0
2191,17,1,0,1,8,22,0,0,0,1,1,0,1.242176324159397,4.0
2192,17,1,2,4,15,18,0,3,1,0,0,0,1.9347838118971947,4.0
2193,15,0,0,0,12,17,0,3,0,1,0,0,2.315769874969324,3.0
2194,18,0,0,1,2,18,0,2,1,1,0,0,1.8186125604584331,4.0
2195,16,0,0,2,3,10,0,1,1,1,1,1,2.3631214597500585,3.0
2196,15,1,2,2,8,2,0,1,0,0,0,0,2.791339403107066,2.0
2197,16,0,0,2,7,7,1,2,1,0,0,0,2.9545340837691567,2.0
2198,17,1,0,0,14,19,0,3,0,0,0,1,1.8128870432088853,4.0
2199,17,0,3,4,11,18,1,1,0,0,0,0,1.1414565556036804,4.0
2200,15,0,0,0,7,9,0,0,0,1,0,0,2.295362280360723,3.0
2201,15,0,1,1,3,15,0,2,1,0,0,0,1.6771008018764466,4.0
2202,16,0,1,0,4,4,0,2,0,0,0,0,2.7521639310365127,2.0
2203,18,0,0,2,11,19,1,1,0,0,0,0,1.201444582455696,4.0
2204,16,0,1,3,8,8,1,2,1,1,1,1,2.901185606881623,2.0
2205,15,1,0,2,10,7,0,2,1,0,0,0,2.6768273942833725,2.0
2206,16,0,1,3,3,10,0,2,1,0,0,0,2.297639912551669,3.0
2207,15,1,0,0,13,15,0,2,0,0,0,0,1.4514410214002431,4.0
2208,16,0,1,2,17,6,0,3,0,1,0,0,2.981786874282664,2.0
2209,15,0,0,2,5,14,1,0,0,0,1,1,1.4152214905212377,4.0
2210,15,1,1,2,9,23,0,1,1,0,0,0,0.9285393441441628,4.0
2211,15,0,0,0,19,28,0,2,0,0,0,1,0.984031782647104,4.0
2212,18,1,0,2,6,20,1,2,1,0,0,1,1.382935704905427,4.0
2213,16,1,0,2,11,19,1,2,0,1,0,0,1.8638998217614855,4.0
2214,16,0,0,2,1,22,0,3,1,1,0,0,1.2284288472926583,4.0
2215,16,1,2,2,12,16,0,3,1,0,1,0,2.137393264966037,3.0
2216,15,1,0,1,1,5,0,1,1,0,1,0,2.434532444006976,3.0
2217,16,0,3,2,19,14,0,3,0,0,0,0,2.2564883117007817,3.0
2218,16,1,3,1,14,7,0,2,0,1,0,0,2.6891551121146304,2.0
2219,15,0,1,3,15,6,1,1,0,0,0,0,3.1312358848124213,1.0
2220,17,0,0,2,14,1,1,4,0,1,0,0,3.7702839726154447,0.0
2221,15,0,0,1,11,29,0,3,0,1,0,0,0.7995911976901089,4.0
2222,16,0,2,4,8,12,0,4,1,1,0,0,2.964668230929299,2.0
2223,15,1,0,2,17,29,0,1,0,1,0,0,0.7027603188634381,4.0
2224,17,0,0,0,19,22,0,1,1,0,1,0,1.1936177713396423,4.0
2225,15,0,1,2,9,28,0,2,0,1,0,0,0.2999519061623816,4.0
2226,16,1,2,1,18,5,0,3,0,1,0,0,3.299578873421429,1.0
2227,17,0,2,3,11,28,0,1,0,0,0,0,0.2123670952038988,4.0
2228,18,0,0,3,10,4,0,3,1,1,1,0,3.526125037802421,0.0
2229,16,1,1,4,9,19,0,2,0,1,0,0,1.6117379539626009,4.0
2230,17,1,0,2,4,0,0,2,1,1,0,0,3.343050864114286,1.0
2231,17,1,0,2,0,28,0,3,0,0,0,0,0.0264686610642805,4.0
2232,18,1,2,2,4,17,0,3,1,0,0,0,1.636403110402885,4.0
2233,15,1,0,1,10,14,0,0,0,0,0,0,1.7097013783889978,4.0
2234,15,1,0,2,7,22,0,4,0,1,1,0,1.4851118281074416,4.0
2235,16,1,0,2,8,9,0,2,1,1,0,0,2.9994091469264443,2.0
2236,18,0,2,0,19,2,1,0,1,0,0,0,3.515415829646008,0.0
2237,15,1,2,2,7,4,0,3,0,0,0,0,2.91813912755296,2.0
2238,18,1,1,3,9,23,0,4,1,1,0,0,1.3622335993641654,4.0
2239,15,1,2,3,2,28,0,3,0,0,0,0,0.205067960146301,4.0
2240,17,0,0,0,0,12,0,3,1,0,1,0,2.2332394663089845,3.0
2241,15,0,0,0,15,7,1,3,0,1,0,0,3.159302938456266,1.0
2242,18,1,0,1,11,21,1,4,0,0,1,0,1.994611703201556,4.0
2243,17,1,0,3,15,20,0,0,0,0,0,1,0.9990885438974272,4.0
2244,17,1,0,1,2,28,0,3,1,1,0,0,0.5219557256642748,4.0
2245,17,0,3,2,11,1,0,3,1,0,0,0,3.463687549123432,1.0
2246,18,0,0,1,5,8,0,0,0,1,0,0,1.9879647265294176,4.0
2247,16,1,0,2,4,16,0,2,1,0,0,1,1.6819048043902567,4.0
2248,16,0,0,1,0,26,0,2,0,0,0,0,0.1126350589951871,4.0
2249,16,1,0,2,2,17,0,3,1,0,0,1,1.9079839135479155,4.0
2250,18,0,3,1,6,12,0,0,0,0,0,0,1.1979333311054492,4.0
2251,17,0,0,2,2,0,1,3,0,0,0,0,3.2152726848869184,1.0
2252,16,1,0,1,19,11,0,1,0,0,0,0,2.190269258704484,3.0
2253,18,1,2,2,6,19,0,2,0,0,1,0,1.1509661314441684,4.0
2254,16,1,0,3,2,19,0,3,0,0,0,1,0.6901513450987352,4.0
2255,15,1,0,1,3,20,0,2,1,0,0,0,1.5199552920755757,4.0
2256,16,0,0,3,11,4,1,2,0,0,0,0,3.168988610106379,1.0
2257,16,0,1,2,1,7,0,0,1,0,0,0,1.8081645587687407,4.0
2258,17,0,3,1,17,26,1,3,1,0,0,0,1.1158787303056936,4.0
2259,18,1,2,2,19,14,0,4,0,0,0,0,2.0033079798237297,3.0
2260,17,0,0,1,4,26,1,4,0,0,0,0,0.8897149150878433,4.0
2261,17,1,2,2,9,2,1,3,1,1,0,0,3.984673602658726,0.0
2262,17,0,0,2,0,5,0,1,1,0,0,0,2.3254340649162404,3.0
2263,17,1,0,1,12,27,0,1,1,0,1,0,0.6133163315649763,4.0
2264,17,1,0,2,8,12,1,1,1,1,1,0,2.71222974268319,2.0
2265,16,0,0,3,5,11,0,2,0,0,1,0,2.096616211446693,3.0
2266,17,1,1,3,4,18,0,1,1,0,0,0,1.183063850341623,4.0
2267,17,1,1,2,13,28,0,1,0,0,1,0,0.5601746057023475,4.0
2268,18,0,3,4,8,17,0,3,0,0,0,0,1.1674254127713368,4.0
2269,15,1,1,2,3,23,0,2,1,0,0,1,0.9231815615047178,4.0
2270,16,1,1,1,13,0,0,3,1,0,0,0,3.84128624851289,0.0
2271,16,1,0,3,11,24,0,4,1,1,0,0,1.212880751488374,4.0
2272,16,0,0,2,17,26,0,3,0,0,1,0,0.9621492198905311,4.0
2273,17,0,1,2,2,6,1,3,1,0,0,0,2.5020091336326127,2.0
2274,17,1,0,2,15,11,0,3,1,0,0,0,2.4562237944460525,3.0
2275,17,0,2,3,13,9,1,2,1,0,0,0,2.646556960552807,2.0
2276,18,1,0,3,2,28,1,0,0,0,0,0,0.3817684951501578,4.0
2277,15,1,0,2,13,11,1,0,1,1,0,0,2.396139095071558,3.0
2278,17,1,0,1,8,10,1,1,0,1,1,0,2.595648862597705,2.0
2279,15,1,0,2,18,3,1,3,1,1,0,0,4.0,0.0
2280,18,1,0,2,2,18,1,4,1,0,0,0,1.4195226349555488,4.0
2281,16,0,2,1,12,5,0,4,1,1,0,0,3.432684708354722,1.0
2282,17,1,0,2,7,24,0,0,0,0,0,1,0.1293067518875465,4.0
2283,15,0,1,2,19,8,1,4,0,0,0,0,2.9289482377250686,2.0
2284,15,0,0,1,6,19,0,2,0,0,0,0,0.9471334632498166,4.0
2285,17,1,0,1,19,9,1,3,0,1,0,0,2.9995441039151167,2.0
2286,16,1,0,1,18,4,1,1,1,0,0,0,3.055386295398076,1.0
2287,16,0,2,3,5,26,0,0,0,0,0,0,0.0,4.0
2288,16,0,0,1,16,12,1,2,0,1,0,1,2.745858798383193,2.0
2289,18,0,2,1,19,8,0,3,1,0,1,1,3.214628425697648,1.0
2290,15,1,0,2,5,1,0,1,0,0,1,0,3.4154133242434344,1.0
2291,15,0,2,1,8,17,0,1,1,0,0,1,1.4693892718306072,4.0
2292,15,1,0,0,10,20,0,4,0,0,0,0,1.5521129376507927,4.0
2293,18,1,1,1,5,0,0,4,0,0,0,0,3.548459826086951,0.0
2294,15,1,1,2,0,23,0,0,1,0,0,0,0.192625111740147,4.0
2295,18,0,3,2,4,20,0,3,0,0,0,0,1.3489974202990602,4.0
2296,16,1,0,1,5,11,1,2,0,1,0,0,2.1431050688591977,3.0
2297,17,1,0,2,8,9,0,2,0,1,0,1,2.4713865329338423,3.0
2298,15,1,0,4,3,1,0,2,0,1,0,0,3.205425334412305,1.0
2299,15,1,2,1,17,27,0,2,1,0,0,0,0.4541144380742554,4.0
2300,16,1,1,1,14,8,1,2,1,0,0,0,2.809833207494068,2.0
2301,17,0,2,1,1,1,1,2,0,0,0,0,2.997505608420635,2.0
2302,18,1,0,2,13,22,0,2,1,1,0,1,1.1761890337144745,4.0
2303,17,1,0,2,13,23,0,3,1,1,1,0,1.6689245457866109,4.0
2304,16,0,0,1,19,29,1,3,1,1,0,0,1.6230040750090506,4.0
2305,16,1,3,2,0,21,0,2,0,0,0,1,0.5177931283748711,4.0
2306,17,0,1,0,4,13,0,1,1,0,0,0,1.9461006983336528,4.0
2307,18,1,3,2,18,10,0,3,0,1,0,0,2.815003047977988,2.0
2308,18,0,0,2,18,22,0,3,1,0,0,0,1.24818256681425,4.0
2309,15,0,1,1,14,10,1,3,1,0,0,0,2.759014343384976,2.0
2310,18,1,1,2,15,16,0,2,0,1,0,0,1.9212942080249984,4.0
2311,17,1,0,1,1,3,0,1,0,0,0,0,2.732290675858265,2.0
2312,16,1,2,2,10,12,0,3,0,0,0,0,2.2286086189122747,3.0
2313,15,0,3,0,4,6,1,2,0,0,1,0,2.611688472593835,2.0
2314,15,0,2,3,3,15,1,4,0,0,1,0,2.197776727185656,3.0
2315,16,0,2,1,16,0,1,3,1,0,0,0,3.3355067927178226,1.0
2316,18,1,0,3,2,12,0,1,0,0,0,0,1.7215979626358573,4.0
2317,16,0,0,1,9,0,0,2,0,1,1,1,3.2879731984208025,1.0
2318,18,0,3,2,18,10,1,3,0,0,0,0,2.561964556788972,2.0
2319,16,1,0,1,3,5,0,2,0,0,0,0,2.3585718660404216,3.0
2320,17,0,2,3,19,19,1,2,0,0,0,0,1.497673654260138,4.0
2321,18,0,2,1,19,2,0,3,1,0,0,0,3.5172371287357262,0.0
2322,17,1,1,1,11,11,0,3,0,0,0,0,2.404089819888117,3.0
2323,15,0,3,2,3,4,0,1,1,1,1,1,2.5172289818586204,2.0
2324,16,1,0,0,6,8,1,2,0,0,0,0,2.4352442824022056,3.0
2325,15,1,0,1,8,25,1,4,1,0,0,0,1.283227506286419,4.0
2326,15,1,0,3,6,25,0,4,0,1,0,0,1.099434304470497,4.0
2327,15,1,0,4,5,11,0,3,1,0,0,0,2.1911967950430395,3.0
2328,15,1,0,1,19,29,1,4,1,0,1,0,1.584478764070205,4.0
2329,16,0,0,3,3,29,0,2,1,0,0,0,0.4757308333876264,4.0
2330,15,0,2,2,14,27,1,2,1,0,0,0,1.2072685461345751,4.0
2331,16,1,3,1,0,26,0,2,1,0,0,0,0.264924162952827,4.0
2332,16,1,0,2,11,9,0,1,1,0,0,0,2.706659620286692,2.0
2333,17,0,0,2,18,18,0,2,1,0,0,0,1.5304278892477712,4.0
2334,18,1,3,4,5,4,0,2,1,1,0,1,3.1274525275923986,1.0
2335,18,1,0,1,3,25,0,3,1,0,0,0,1.003614145687202,4.0
2336,16,1,0,2,13,4,0,3,0,0,0,1,3.3692186048208828,1.0
2337,17,0,0,0,14,8,0,3,0,0,0,0,2.79138610847234,2.0
2338,16,0,1,1,13,26,0,2,1,0,0,0,0.6735259456903064,4.0
2339,16,1,0,0,6,27,0,1,0,0,0,0,0.3375541414467983,4.0
2340,16,1,3,4,5,25,1,2,1,0,0,0,0.886889415770466,4.0
2341,17,0,0,3,19,26,0,3,0,1,1,0,1.5066627733506968,4.0
2342,18,0,1,2,18,19,0,1,0,1,1,0,1.7051993889190245,4.0
2343,17,1,0,2,9,16,0,2,1,0,0,1,1.972791413902718,4.0
2344,15,1,0,1,16,9,0,2,0,1,0,0,2.626082828753646,2.0
2345,17,0,1,1,9,20,1,3,0,0,0,0,1.671968652950504,4.0
2346,17,0,2,1,8,0,0,3,0,0,0,0,3.0937609252908795,1.0
2347,17,0,2,1,3,21,1,3,0,1,0,1,1.6433737595842497,4.0
2348,17,1,1,2,8,27,0,2,1,1,0,0,0.3392066993150443,4.0
2349,18,0,3,2,10,15,0,2,0,0,1,1,1.9263590676627524,4.0
2350,15,1,2,0,0,25,0,1,1,0,0,0,0.4499062079461153,4.0
2351,18,0,2,0,8,25,1,1,0,0,0,0,0.7095708392685087,4.0
2352,18,0,0,1,15,14,1,1,1,0,0,1,1.748279682449194,4.0
2353,17,0,0,2,13,22,0,1,0,1,0,0,0.9721682581321198,4.0
2354,16,0,0,3,12,16,1,1,0,0,0,1,1.934935784062694,4.0
2355,16,1,1,2,18,25,0,1,0,0,1,0,0.6903478839140333,4.0
2356,18,1,0,3,0,19,1,1,0,0,0,0,0.7303661593128756,4.0
2357,18,0,0,2,11,24,0,3,0,0,0,1,0.6822651648416035,4.0
2358,17,1,2,1,15,12,0,4,1,1,0,0,3.0234824828446896,1.0
2359,18,0,2,1,10,0,0,3,0,1,1,0,3.729652301008408,0.0
2360,17,0,3,3,6,24,1,0,0,0,0,0,0.8419632253726905,4.0
2361,16,0,0,2,2,7,1,2,0,0,0,0,2.584174278596964,2.0
2362,16,0,1,1,17,4,1,3,1,0,0,0,3.3721260428259656,1.0
2363,15,1,0,2,9,5,1,1,0,0,0,0,3.060805402033993,1.0
2364,16,0,0,2,17,22,0,3,0,0,0,0,1.1680520002406818,4.0
2365,18,0,0,2,11,19,1,2,0,0,0,0,1.3492561219436314,4.0
2366,16,1,0,3,13,29,1,4,1,0,0,0,1.1179648263826585,4.0
2367,17,0,0,2,16,13,0,3,1,0,1,0,2.578667734306398,2.0
2368,16,0,2,2,13,21,0,3,0,1,0,0,1.6255519548363606,4.0
2369,15,0,0,0,7,22,0,3,0,0,0,1,0.9340163958011902,4.0
2370,16,1,2,0,10,10,1,1,0,1,0,1,2.702638340113748,2.0
2371,17,0,1,1,16,5,1,1,1,0,0,0,2.964009263152522,2.0
2372,17,1,0,0,7,10,1,2,0,1,0,0,2.267458131705519,3.0
2373,18,0,0,2,7,12,1,1,1,0,0,0,1.7536230683511045,4.0
2374,16,0,0,2,1,11,1,1,0,1,0,0,2.0232340815930123,3.0
2375,17,1,1,1,18,21,1,2,0,0,0,0,1.6780125322160857,4.0
2376,15,0,0,3,1,1,1,3,0,1,1,0,3.659836405312248,0.0
2377,18,0,0,1,12,20,0,0,1,1,0,0,1.3627443691586447,4.0
2378,15,1,0,1,8,2,0,1,1,0,0,0,2.8138057680897126,2.0
2379,16,1,1,1,8,22,0,2,1,0,0,0,1.3027119835441363,4.0
2380,16,1,3,1,13,3,1,2,0,1,0,1,3.3839114785072537,1.0
2381,16,1,0,1,1,16,0,1,0,1,0,0,1.3787513079619265,4.0
2382,18,1,2,2,11,27,0,4,0,1,0,0,0.731486867136845,4.0
2383,17,0,1,2,15,27,0,2,0,1,0,0,0.4005694786322673,4.0
2384,18,1,3,4,16,21,0,2,0,1,1,0,1.7290731666537256,4.0
2385,15,0,2,0,3,5,0,0,0,0,0,0,2.615653764886057,2.0
2386,18,0,1,1,17,6,0,2,0,0,1,1,2.9869427371126283,2.0
2387,15,0,1,0,13,14,0,3,0,0,0,0,2.1269889706667486,3.0
2388,18,1,2,2,17,10,0,1,1,0,1,0,2.7081110403183013,2.0
2389,17,1,0,0,9,23,0,2,0,0,0,0,0.8157773688726507,4.0
2390,15,0,0,3,10,2,0,0,1,0,0,0,2.5244238950940066,2.0
2391,16,1,0,2,18,29,0,4,0,0,0,0,0.9082386041357368,4.0
2392,16,1,2,2,17,5,0,0,1,0,0,0,3.0556902074734404,1.0
2393,18,1,2,2,8,25,0,3,0,0,0,1,0.8379468984553826,4.0
2394,16,1,0,1,5,1,0,2,0,0,0,0,2.833576110778921,2.0
2395,15,0,1,1,7,28,1,2,1,0,0,0,0.7852135676838187,4.0
2396,16,0,0,1,7,13,0,3,0,0,0,1,1.8856147854844247,4.0
2397,17,1,0,2,5,8,0,1,1,1,0,0,2.7012305082850903,2.0
2398,17,0,3,1,5,17,0,2,1,0,0,0,1.5219159011875882,4.0
2399,18,1,0,1,17,18,0,2,0,1,0,0,1.879725986688092,4.0
2400,15,1,0,4,1,11,0,0,1,0,1,0,2.0373480173849385,3.0
2401,17,0,1,0,13,12,0,3,1,0,0,0,2.520673675043246,2.0
2402,17,0,2,3,3,25,0,0,0,0,0,0,0.1361659080098038,4.0
